TxnDate,AccountNumber,AccountName,Debit,Credit,Currency
2024-04-26,4001,Revenue,0.0,666.06,USD
2024-04-26,2200,Sales Tax Payable,0.0,54.95,USD
2024-04-26,5000,Cost of Goods Sold,354.97,0.0,USD
2024-04-26,1200,Inventory,0.0,354.97,USD
2024-04-26,1200,Inventory,633.47,0.0,USD
2024-04-26,2000,Accounts Payable,0.0,633.47,USD
2024-04-29,1100,Accounts Receivable,1138.94,0.0,USD
2024-04-29,4001,Revenue,0.0,1052.14,USD
2024-04-29,2200,Sales Tax Payable,0.0,86.8,USD
2024-04-29,5000,Cost of Goods Sold,636.06,0.0,USD
2024-04-29,1200,Inventory,0.0,636.06,USD
2024-04-29,1010,Cash,1989.04,0.0,USD
2024-04-29,4001,Revenue,0.0,1837.45,USD
2024-04-29,2200,Sales Tax Payable,0.0,151.59,USD
2024-04-29,5000,Cost of Goods Sold,1151.42,0.0,USD
2024-04-29,1200,Inventory,0.0,1151.42,USD
2024-04-29,6500,Office Supplies Expense,382.03,0.0,USD
2024-04-29,1010,Cash,0.0,382.03,USD
2024-04-30,1010,Cash,955.74,0.0,USD
2024-04-30,4001,Revenue,0.0,882.9,USD
2024-04-30,2200,Sales Tax Payable,0.0,72.84,USD
2024-04-30,5000,Cost of Goods Sold,519.4,0.0,USD
2024-04-30,1200,Inventory,0.0,519.4,USD
2024-04-30,1010,Cash,2666.37,0.0,USD
2024-04-30,1100,Accounts Receivable,0.0,2666.37,USD
2024-04-30,6800,Software Subscriptions Expense,497.47,0.0,USD
2024-04-30,1010,Cash,0.0,497.47,USD
2024-05-01,1100,Accounts Receivable,1518.41,0.0,USD
2024-05-01,4001,Revenue,0.0,1402.69,USD
2024-05-01,2200,Sales Tax Payable,0.0,115.72,USD
2024-05-01,5000,Cost of Goods Sold,828.71,0.0,USD
2024-05-01,1200,Inventory,0.0,828.71,USD
2024-05-02,1100,Accounts Receivable,3760.53,0.0,USD
2024-05-02,4001,Revenue,0.0,3473.93,USD
2024-05-02,2200,Sales Tax Payable,0.0,286.6,USD
2024-05-02,5000,Cost of Goods Sold,2113.94,0.0,USD
2024-05-02,1200,Inventory,0.0,2113.94,USD
2024-05-02,1200,Inventory,1169.4,0.0,USD
2024-05-02,2000,Accounts Payable,0.0,1169.4,USD
2024-05-03,1100,Accounts Receivable,849.96,0.0,USD
2024-05-03,4001,Revenue,0.0,785.18,USD
2024-05-03,2200,Sales Tax Payable,0.0,64.78,USD
2024-05-03,5000,Cost of Goods Sold,410.61,0.0,USD
2024-05-03,1200,Inventory,0.0,410.61,USD
2024-05-03,1010,Cash,1262.31,0.0,USD
2024-05-03,1100,Accounts Receivable,0.0,1262.31,USD
2024-05-03,6500,Office Supplies Expense,181.55,0.0,USD
2024-05-03,1010,Cash,0.0,181.55,USD
2024-05-06,1010,Cash,2717.32,0.0,USD
2024-05-06,4001,Revenue,0.0,2510.23,USD
2024-05-06,2200,Sales Tax Payable,0.0,207.09,USD
2024-05-06,5000,Cost of Goods Sold,1517.15,0.0,USD
2024-05-06,1200,Inventory,0.0,1517.15,USD
2024-05-06,1100,Accounts Receivable,921.86,0.0,USD
2024-05-06,4010,Service Revenue,0.0,921.86,USD
2024-05-06,1010,Cash,1505.58,0.0,USD
2024-05-06,1100,Accounts Receivable,0.0,1505.58,USD
2024-05-07,1100,Accounts Receivable,1117.32,0.0,USD
2024-05-07,4001,Revenue,0.0,1032.17,USD
2024-05-07,2200,Sales Tax Payable,0.0,85.15,USD
2024-05-07,5000,Cost of Goods Sold,590.95,0.0,USD
2024-05-07,1200,Inventory,0.0,590.95,USD
2024-05-07,1010,Cash,2108.04,0.0,USD
2024-05-07,1100,Accounts Receivable,0.0,2108.04,USD
2024-05-08,1010,Cash,997.5,0.0,USD
2024-05-08,4010,Service Revenue,0.0,997.5,USD
2024-05-08,6800,Software Subscriptions Expense,423.09,0.0,USD
2024-05-08,1010,Cash,0.0,423.09,USD
2024-05-09,1010,Cash,1348.58,0.0,USD
2024-05-09,4001,Revenue,0.0,1245.8,USD
2024-05-09,2200,Sales Tax Payable,0.0,102.78,USD
2024-05-09,5000,Cost of Goods Sold,705.01,0.0,USD
2024-05-09,1200,Inventory,0.0,705.01,USD
2024-05-10,1010,Cash,1360.15,0.0,USD
2024-05-10,4001,Revenue,0.0,1256.49,USD
2024-05-10,2200,Sales Tax Payable,0.0,103.66,USD
2024-05-10,5000,Cost of Goods Sold,742.98,0.0,USD
2024-05-10,1200,Inventory,0.0,742.98,USD
2024-05-13,1010,Cash,3172.85,0.0,USD
2024-05-13,4001,Revenue,0.0,2931.04,USD
2024-05-13,2200,Sales Tax Payable,0.0,241.81,USD
2024-05-13,5000,Cost of Goods Sold,1655.79,0.0,USD
2024-05-13,1200,Inventory,0.0,1655.79,USD
2024-05-13,1010,Cash,1331.86,0.0,USD
2024-05-13,4001,Revenue,0.0,1230.36,USD
2024-05-13,2200,Sales Tax Payable,0.0,101.5,USD
2024-05-13,5000,Cost of Goods Sold,707.93,0.0,USD
2024-05-13,1200,Inventory,0.0,707.93,USD
2024-05-14,1100,Accounts Receivable,642.99,0.0,USD
2024-05-14,4001,Revenue,0.0,593.99,USD
2024-05-14,2200,Sales Tax Payable,0.0,49.0,USD
2024-05-14,5000,Cost of Goods Sold,371.69,0.0,USD
2024-05-14,1200,Inventory,0.0,371.69,USD
2024-05-14,1010,Cash,1758.47,0.0,USD
2024-05-14,4001,Revenue,0.0,1624.45,USD
2024-05-14,2200,Sales Tax Payable,0.0,134.02,USD
2024-05-14,5000,Cost of Goods Sold,947.44,0.0,USD
2024-05-14,1200,Inventory,0.0,947.44,USD
2024-05-14,1010,Cash,1695.39,0.0,USD
2024-05-14,1100,Accounts Receivable,0.0,1695.39,USD
2024-05-15,1100,Accounts Receivable,3019.53,0.0,USD
2024-05-15,4001,Revenue,0.0,2789.4,USD
2024-05-15,2200,Sales Tax Payable,0.0,230.13,USD
2024-05-15,5000,Cost of Goods Sold,1747.0,0.0,USD
2024-05-15,1200,Inventory,0.0,1747.0,USD
2024-05-16,1010,Cash,1563.44,0.0,USD
2024-05-16,4001,Revenue,0.0,1444.29,USD
2024-05-16,2200,Sales Tax Payable,0.0,119.15,USD
2024-05-16,5000,Cost of Goods Sold,850.05,0.0,USD
2024-05-16,1200,Inventory,0.0,850.05,USD
2024-05-17,1010,Cash,1142.06,0.0,USD
2024-05-17,4001,Revenue,0.0,1055.02,USD
2024-05-17,2200,Sales Tax Payable,0.0,87.04,USD
2024-05-17,5000,Cost of Goods Sold,666.89,0.0,USD
2024-05-17,1200,Inventory,0.0,666.89,USD
2024-05-17,1010,Cash,1200.61,0.0,USD
2024-05-17,4001,Revenue,0.0,1109.11,USD
2024-05-17,2200,Sales Tax Payable,0.0,91.5,USD
2024-05-17,5000,Cost of Goods Sold,691.65,0.0,USD
2024-05-17,1200,Inventory,0.0,691.65,USD
2024-05-17,1010,Cash,1513.56,0.0,USD
2024-05-17,4001,Revenue,0.0,1398.21,USD
2024-05-17,2200,Sales Tax Payable,0.0,115.35,USD
2024-05-17,5000,Cost of Goods Sold,834.57,0.0,USD
2024-05-17,1200,Inventory,0.0,834.57,USD
2024-05-20,1010,Cash,1135.02,0.0,USD
2024-05-20,4001,Revenue,0.0,1048.52,USD
2024-05-20,2200,Sales Tax Payable,0.0,86.5,USD
2024-05-20,5000,Cost of Goods Sold,622.28,0.0,USD
2024-05-20,1200,Inventory,0.0,622.28,USD
2024-05-20,1010,Cash,3630.3,0.0,USD
2024-05-20,4001,Revenue,0.0,3353.63,USD
2024-05-20,2200,Sales Tax Payable,0.0,276.67,USD
2024-05-20,5000,Cost of Goods Sold,1991.66,0.0,USD
2024-05-20,1200,Inventory,0.0,1991.66,USD
2024-05-20,1010,Cash,2105.29,0.0,USD
2024-05-20,1100,Accounts Receivable,0.0,2105.29,USD
2024-05-20,2000,Accounts Payable,1374.26,0.0,USD
2024-05-20,1010,Cash,0.0,1374.26,USD
2024-05-21,1010,Cash,1332.33,0.0,USD
2024-05-21,4001,Revenue,0.0,1230.79,USD
2024-05-21,2200,Sales Tax Payable,0.0,101.54,USD
2024-05-21,5000,Cost of Goods Sold,730.09,0.0,USD
2024-05-21,1200,Inventory,0.0,730.09,USD
2024-05-21,1010,Cash,781.94,0.0,USD
2024-05-21,1100,Accounts Receivable,0.0,781.94,USD
2024-05-21,1200,Inventory,753.15,0.0,USD
2024-05-21,2000,Accounts Payable,0.0,753.15,USD
2024-05-22,1100,Accounts Receivable,1070.52,0.0,USD
2024-05-22,4001,Revenue,0.0,988.93,USD
2024-05-22,2200,Sales Tax Payable,0.0,81.59,USD
2024-05-22,5000,Cost of Goods Sold,524.36,0.0,USD
2024-05-22,1200,Inventory,0.0,524.36,USD
2024-05-22,1100,Accounts Receivable,991.21,0.0,USD
2024-05-22,4010,Service Revenue,0.0,991.21,USD
2024-05-22,1100,Accounts Receivable,1362.47,0.0,USD
2024-05-22,4010,Service Revenue,0.0,1362.47,USD
2024-05-22,1010,Cash,971.25,0.0,USD
2024-05-22,1100,Accounts Receivable,0.0,971.25,USD
2024-05-23,1010,Cash,831.36,0.0,USD
2024-05-23,4010,Service Revenue,0.0,831.36,USD
2024-05-23,1100,Accounts Receivable,1823.24,0.0,USD
2024-05-23,4001,Revenue,0.0,1684.29,USD
2024-05-23,2200,Sales Tax Payable,0.0,138.95,USD
2024-05-23,5000,Cost of Goods Sold,932.61,0.0,USD
2024-05-23,1200,Inventory,0.0,932.61,USD
2024-05-23,1010,Cash,1877.96,0.0,USD
2024-05-23,1100,Accounts Receivable,0.0,1877.96,USD
2024-05-23,1200,Inventory,1236.12,0.0,USD
2024-05-23,2000,Accounts Payable,0.0,1236.12,USD
2024-05-24,1010,Cash,1259.06,0.0,USD
2024-05-24,4001,Revenue,0.0,1163.1,USD
2024-05-24,2200,Sales Tax Payable,0.0,95.96,USD
2024-05-24,5000,Cost of Goods Sold,714.79,0.0,USD
2024-05-24,1200,Inventory,0.0,714.79,USD
2024-05-24,1010,Cash,472.12,0.0,USD
2024-05-24,4001,Revenue,0.0,436.14,USD
2024-05-24,2200,Sales Tax Payable,0.0,35.98,USD
2024-05-24,5000,Cost of Goods Sold,247.75,0.0,USD
2024-05-24,1200,Inventory,0.0,247.75,USD
2024-05-24,1010,Cash,1011.94,0.0,USD
2024-05-24,4001,Revenue,0.0,934.82,USD
2024-05-24,2200,Sales Tax Payable,0.0,77.12,USD
2024-05-24,5000,Cost of Goods Sold,540.04,0.0,USD
2024-05-24,1200,Inventory,0.0,540.04,USD
2024-05-24,1010,Cash,652.84,0.0,USD
2024-05-24,1100,Accounts Receivable,0.0,652.84,USD
2024-05-27,1100,Accounts Receivable,2014.79,0.0,USD
2024-05-27,4001,Revenue,0.0,1861.24,USD
2024-05-27,2200,Sales Tax Payable,0.0,153.55,USD
2024-05-27,5000,Cost of Goods Sold,1172.93,0.0,USD
2024-05-27,1200,Inventory,0.0,1172.93,USD
2024-05-28,1100,Accounts Receivable,2440.45,0.0,USD
2024-05-28,4001,Revenue,0.0,2254.46,USD
2024-05-28,2200,Sales Tax Payable,0.0,185.99,USD
2024-05-28,5000,Cost of Goods Sold,1295.38,0.0,USD
2024-05-28,1200,Inventory,0.0,1295.38,USD
2024-05-28,1010,Cash,1127.36,0.0,USD
2024-05-28,4001,Revenue,0.0,1041.44,USD
2024-05-28,2200,Sales Tax Payable,0.0,85.92,USD
2024-05-28,5000,Cost of Goods Sold,650.77,0.0,USD
2024-05-28,1200,Inventory,0.0,650.77,USD
2024-05-29,1010,Cash,1072.31,0.0,USD
2024-05-29,4001,Revenue,0.0,990.59,USD
2024-05-29,2200,Sales Tax Payable,0.0,81.72,USD
2024-05-29,5000,Cost of Goods Sold,529.37,0.0,USD
2024-05-29,1200,Inventory,0.0,529.37,USD
2024-05-29,1100,Accounts Receivable,2962.42,0.0,USD
2024-05-29,4001,Revenue,0.0,2736.65,USD
2024-05-29,2200,Sales Tax Payable,0.0,225.77,USD
2024-05-29,5000,Cost of Goods Sold,1684.01,0.0,USD
2024-05-29,1200,Inventory,0.0,1684.01,USD
2024-05-29,1200,Inventory,1211.3,0.0,USD
2024-05-29,1010,Cash,0.0,1211.3,USD
2024-05-30,1010,Cash,1425.36,0.0,USD
2024-05-30,4001,Revenue,0.0,1316.73,USD
2024-05-30,2200,Sales Tax Payable,0.0,108.63,USD
2024-05-30,5000,Cost of Goods Sold,789.25,0.0,USD
2024-05-30,1200,Inventory,0.0,789.25,USD
2024-05-30,1010,Cash,2156.78,0.0,USD
2024-05-30,4001,Revenue,0.0,1992.41,USD
2024-05-30,2200,Sales Tax Payable,0.0,164.37,USD
2024-05-30,5000,Cost of Goods Sold,1056.99,0.0,USD
2024-05-30,1200,Inventory,0.0,1056.99,USD
2024-05-31,1010,Cash,742.54,0.0,USD
2024-05-31,4001,Revenue,0.0,685.95,USD
2024-05-31,2200,Sales Tax Payable,0.0,56.59,USD
2024-05-31,5000,Cost of Goods Sold,378.19,0.0,USD
2024-05-31,1200,Inventory,0.0,378.19,USD
2024-05-31,1010,Cash,1500.27,0.0,USD
2024-05-31,4001,Revenue,0.0,1385.93,USD
2024-05-31,2200,Sales Tax Payable,0.0,114.34,USD
2024-05-31,5000,Cost of Goods Sold,837.24,0.0,USD
2024-05-31,1200,Inventory,0.0,837.24,USD
2024-06-03,1010,Cash,852.44,0.0,USD
2024-06-03,4001,Revenue,0.0,787.47,USD
2024-06-03,2200,Sales Tax Payable,0.0,64.97,USD
2024-06-03,5000,Cost of Goods Sold,480.57,0.0,USD
2024-06-03,1200,Inventory,0.0,480.57,USD
2024-06-03,1010,Cash,478.18,0.0,USD
2024-06-03,1100,Accounts Receivable,0.0,478.18,USD
2024-06-04,1010,Cash,1364.65,0.0,USD
2024-06-04,4001,Revenue,0.0,1260.65,USD
2024-06-04,2200,Sales Tax Payable,0.0,104.0,USD
2024-06-04,5000,Cost of Goods Sold,739.12,0.0,USD
2024-06-04,1200,Inventory,0.0,739.12,USD
2024-06-04,1010,Cash,1135.73,0.0,USD
2024-06-04,1100,Accounts Receivable,0.0,1135.73,USD
2024-06-05,1010,Cash,742.87,0.0,USD
2024-06-05,4001,Revenue,0.0,686.25,USD
2024-06-05,2200,Sales Tax Payable,0.0,56.62,USD
2024-06-05,5000,Cost of Goods Sold,401.1,0.0,USD
2024-06-05,1200,Inventory,0.0,401.1,USD
2024-06-05,6600,Marketing Expense,278.94,0.0,USD
2024-06-05,1010,Cash,0.0,278.94,USD
2024-06-06,1010,Cash,835.59,0.0,USD
2024-06-06,4001,Revenue,0.0,771.91,USD
2024-06-06,2200,Sales Tax Payable,0.0,63.68,USD
2024-06-06,5000,Cost of Goods Sold,440.23,0.0,USD
2024-06-06,1200,Inventory,0.0,440.23,USD
2024-06-06,1010,Cash,1145.21,0.0,USD
2024-06-06,1100,Accounts Receivable,0.0,1145.21,USD
2024-06-07,1100,Accounts Receivable,457.8,0.0,USD
2024-06-07,4010,Service Revenue,0.0,457.8,USD
2024-06-12,1010,Cash,2366.69,0.0,USD
2024-06-12,4001,Revenue,0.0,2186.32,USD
2024-06-12,2200,Sales Tax Payable,0.0,180.37,USD
2024-06-12,5000,Cost of Goods Sold,1264.57,0.0,USD
2024-06-12,1200,Inventory,0.0,1264.57,USD
2024-06-13,2000,Accounts Payable,1559.51,0.0,USD
2024-06-13,1010,Cash,0.0,1559.51,USD
2024-06-14,1010,Cash,962.48,0.0,USD
2024-06-14,4001,Revenue,0.0,889.13,USD
2024-06-14,2200,Sales Tax Payable,0.0,73.35,USD
2024-06-14,5000,Cost of Goods Sold,561.17,0.0,USD
2024-06-14,1200,Inventory,0.0,561.17,USD
2024-06-14,1010,Cash,1570.76,0.0,USD
2024-06-14,4001,Revenue,0.0,1451.05,USD
2024-06-14,2200,Sales Tax Payable,0.0,119.71,USD
2024-06-14,5000,Cost of Goods Sold,826.02,0.0,USD
2024-06-14,1200,Inventory,0.0,826.02,USD
2024-06-14,1010,Cash,475.25,0.0,USD
2024-06-14,1100,Accounts Receivable,0.0,475.25,USD
2024-06-14,1200,Inventory,2191.57,0.0,USD
2024-06-14,2000,Accounts Payable,0.0,2191.57,USD
2024-06-14,2000,Accounts Payable,860.79,0.0,USD
2024-06-14,1010,Cash,0.0,860.79,USD
2024-06-14,6800,Software Subscriptions Expense,299.21,0.0,USD
2024-06-14,1010,Cash,0.0,299.21,USD
2024-06-17,1010,Cash,1936.12,0.0,USD
2024-06-17,4001,Revenue,0.0,1788.56,USD
2024-06-17,2200,Sales Tax Payable,0.0,147.56,USD
2024-06-17,5000,Cost of Goods Sold,971.83,0.0,USD
2024-06-17,1200,Inventory,0.0,971.83,USD
2024-06-17,2000,Accounts Payable,557.84,0.0,USD
2024-06-17,1010,Cash,0.0,557.84,USD
2024-06-17,6600,Marketing Expense,863.97,0.0,USD
2024-06-17,1010,Cash,0.0,863.97,USD
2024-06-18,1100,Accounts Receivable,938.82,0.0,USD
2024-06-18,4001,Revenue,0.0,867.27,USD
2024-06-18,2200,Sales Tax Payable,0.0,71.55,USD
2024-06-18,5000,Cost of Goods Sold,481.13,0.0,USD
2024-06-18,1200,Inventory,0.0,481.13,USD
2024-06-18,1010,Cash,2356.01,0.0,USD
2024-06-18,4001,Revenue,0.0,2176.45,USD
2024-06-18,2200,Sales Tax Payable,0.0,179.56,USD
2024-06-18,5000,Cost of Goods Sold,1190.87,0.0,USD
2024-06-18,1200,Inventory,0.0,1190.87,USD
2024-06-18,1100,Accounts Receivable,899.46,0.0,USD
2024-06-18,4010,Service Revenue,0.0,899.46,USD
2024-06-18,1010,Cash,1389.64,0.0,USD
2024-06-18,1100,Accounts Receivable,0.0,1389.64,USD
2024-06-19,1010,Cash,1159.71,0.0,USD
2024-06-19,4001,Revenue,0.0,1071.33,USD
2024-06-19,2200,Sales Tax Payable,0.0,88.38,USD
2024-06-19,5000,Cost of Goods Sold,680.3,0.0,USD
2024-06-19,1200,Inventory,0.0,680.3,USD
2024-06-19,1010,Cash,733.35,0.0,USD
2024-06-19,4010,Service Revenue,0.0,733.35,USD
2024-06-20,1010,Cash,983.08,0.0,USD
2024-06-20,1100,Accounts Receivable,0.0,983.08,USD
2024-06-21,1100,Accounts Receivable,1536.5,0.0,USD
2024-06-21,4001,Revenue,0.0,1419.4,USD
2024-06-21,2200,Sales Tax Payable,0.0,117.1,USD
2024-06-21,5000,Cost of Goods Sold,755.06,0.0,USD
2024-06-21,1200,Inventory,0.0,755.06,USD
2024-06-21,1010,Cash,827.75,0.0,USD
2024-06-21,1100,Accounts Receivable,0.0,827.75,USD
2024-06-21,1200,Inventory,2051.38,0.0,USD
2024-06-21,2000,Accounts Payable,0.0,2051.38,USD
2024-06-24,1200,Inventory,245.14,0.0,USD
2024-06-24,2000,Accounts Payable,0.0,245.14,USD
2024-06-24,2000,Accounts Payable,1366.9,0.0,USD
2024-06-24,1010,Cash,0.0,1366.9,USD
2024-06-24,6500,Office Supplies Expense,300.1,0.0,USD
2024-06-24,1010,Cash,0.0,300.1,USD
2024-06-25,1010,Cash,488.27,0.0,USD
2024-06-25,4001,Revenue,0.0,451.06,USD
2024-06-25,2200,Sales Tax Payable,0.0,37.21,USD
2024-06-25,5000,Cost of Goods Sold,279.95,0.0,USD
2024-06-25,1200,Inventory,0.0,279.95,USD
2024-06-25,1010,Cash,776.85,0.0,USD
2024-06-25,4010,Service Revenue,0.0,776.85,USD
2024-06-25,1100,Accounts Receivable,1712.1,0.0,USD
2024-06-25,4001,Revenue,0.0,1581.62,USD
2024-06-25,2200,Sales Tax Payable,0.0,130.48,USD
2024-06-25,5000,Cost of Goods Sold,883.64,0.0,USD
2024-06-25,1200,Inventory,0.0,883.64,USD
2024-06-26,1010,Cash,517.33,0.0,USD
2024-06-26,1100,Accounts Receivable,0.0,517.33,USD
2024-06-27,1010,Cash,3793.29,0.0,USD
2024-06-27,4001,Revenue,0.0,3504.19,USD
2024-06-27,2200,Sales Tax Payable,0.0,289.1,USD
2024-06-27,5000,Cost of Goods Sold,2210.48,0.0,USD
2024-06-27,1200,Inventory,0.0,2210.48,USD
2024-06-27,1010,Cash,1165.45,0.0,USD
2024-06-27,1100,Accounts Receivable,0.0,1165.45,USD
2024-06-27,1200,Inventory,1003.55,0.0,USD
2024-06-27,2000,Accounts Payable,0.0,1003.55,USD
2024-06-27,2000,Accounts Payable,2736.7,0.0,USD
2024-06-27,1010,Cash,0.0,2736.7,USD
2024-06-28,1010,Cash,1944.58,0.0,USD
2024-06-28,4001,Revenue,0.0,1796.38,USD
2024-06-28,2200,Sales Tax Payable,0.0,148.2,USD
2024-06-28,5000,Cost of Goods Sold,1078.26,0.0,USD
2024-06-28,1200,Inventory,0.0,1078.26,USD
2024-06-28,1100,Accounts Receivable,570.81,0.0,USD
2024-06-28,4001,Revenue,0.0,527.31,USD
2024-06-28,2200,Sales Tax Payable,0.0,43.5,USD
2024-06-28,5000,Cost of Goods Sold,324.3,0.0,USD
2024-06-28,1200,Inventory,0.0,324.3,USD
2024-06-28,1200,Inventory,3035.5,0.0,USD
2024-06-28,1010,Cash,0.0,3035.5,USD
2024-07-01,1010,Cash,1821.75,0.0,USD
2024-07-01,1100,Accounts Receivable,0.0,1821.75,USD
2024-07-02,1100,Accounts Receivable,1052.3,0.0,USD
2024-07-02,4001,Revenue,0.0,972.1,USD
2024-07-02,2200,Sales Tax Payable,0.0,80.2,USD
2024-07-02,5000,Cost of Goods Sold,582.1,0.0,USD
2024-07-02,1200,Inventory,0.0,582.1,USD
2024-07-02,1010,Cash,1422.89,0.0,USD
2024-07-02,4001,Revenue,0.0,1314.45,USD
2024-07-02,2200,Sales Tax Payable,0.0,108.44,USD
2024-07-02,5000,Cost of Goods Sold,745.66,0.0,USD
2024-07-02,1200,Inventory,0.0,745.66,USD
2024-07-02,1010,Cash,1811.41,0.0,USD
2024-07-02,4001,Revenue,0.0,1673.36,USD
2024-07-02,2200,Sales Tax Payable,0.0,138.05,USD
2024-07-02,5000,Cost of Goods Sold,941.88,0.0,USD
2024-07-02,1200,Inventory,0.0,941.88,USD
2024-07-03,1010,Cash,1335.9,0.0,USD
2024-07-03,4001,Revenue,0.0,1234.09,USD
2024-07-03,2200,Sales Tax Payable,0.0,101.81,USD
2024-07-03,5000,Cost of Goods Sold,786.04,0.0,USD
2024-07-03,1200,Inventory,0.0,786.04,USD
2024-07-03,1010,Cash,1346.46,0.0,USD
2024-07-03,4001,Revenue,0.0,1243.84,USD
2024-07-03,2200,Sales Tax Payable,0.0,102.62,USD
2024-07-03,5000,Cost of Goods Sold,721.58,0.0,USD
2024-07-03,1200,Inventory,0.0,721.58,USD
2024-07-03,1010,Cash,382.8,0.0,USD
2024-07-03,1100,Accounts Receivable,0.0,382.8,USD
2024-07-04,1010,Cash,1185.91,0.0,USD
2024-07-04,1100,Accounts Receivable,0.0,1185.91,USD
2024-07-05,1010,Cash,1186.5,0.0,USD
2024-07-05,1100,Accounts Receivable,0.0,1186.5,USD
2024-07-05,6500,Office Supplies Expense,461.89,0.0,USD
2024-07-05,1010,Cash,0.0,461.89,USD
2024-07-08,1100,Accounts Receivable,1260.58,0.0,USD
2024-07-08,4001,Revenue,0.0,1164.51,USD
2024-07-08,2200,Sales Tax Payable,0.0,96.07,USD
2024-07-08,5000,Cost of Goods Sold,740.34,0.0,USD
2024-07-08,1200,Inventory,0.0,740.34,USD
2024-07-08,1010,Cash,457.88,0.0,USD
2024-07-08,4010,Service Revenue,0.0,457.88,USD
2024-07-08,1010,Cash,2291.44,0.0,USD
2024-07-08,4001,Revenue,0.0,2116.8,USD
2024-07-08,2200,Sales Tax Payable,0.0,174.64,USD
2024-07-08,5000,Cost of Goods Sold,1331.5,0.0,USD
2024-07-08,1200,Inventory,0.0,1331.5,USD
2024-07-09,1010,Cash,589.77,0.0,USD
2024-07-09,4001,Revenue,0.0,544.82,USD
2024-07-09,2200,Sales Tax Payable,0.0,44.95,USD
2024-07-09,5000,Cost of Goods Sold,303.8,0.0,USD
2024-07-09,1200,Inventory,0.0,303.8,USD
2024-07-09,1010,Cash,466.34,0.0,USD
2024-07-09,1100,Accounts Receivable,0.0,466.34,USD
2024-07-10,1010,Cash,1727.91,0.0,USD
2024-07-10,4001,Revenue,0.0,1596.22,USD
2024-07-10,2200,Sales Tax Payable,0.0,131.69,USD
2024-07-10,5000,Cost of Goods Sold,1008.37,0.0,USD
2024-07-10,1200,Inventory,0.0,1008.37,USD
2024-07-10,1010,Cash,962.06,0.0,USD
2024-07-10,4010,Service Revenue,0.0,962.06,USD
2024-07-11,1010,Cash,1633.95,0.0,USD
2024-07-11,4001,Revenue,0.0,1509.42,USD
2024-07-11,2200,Sales Tax Payable,0.0,124.53,USD
2024-07-11,5000,Cost of Goods Sold,870.95,0.0,USD
2024-07-11,1200,Inventory,0.0,870.95,USD
2024-07-11,1010,Cash,1773.31,0.0,USD
2024-07-11,4001,Revenue,0.0,1638.16,USD
2024-07-11,2200,Sales Tax Payable,0.0,135.15,USD
2024-07-11,5000,Cost of Goods Sold,859.1,0.0,USD
2024-07-11,1200,Inventory,0.0,859.1,USD
2024-07-11,2000,Accounts Payable,6358.99,0.0,USD
2024-07-11,1010,Cash,0.0,6358.99,USD
2024-07-12,1010,Cash,2418.43,0.0,USD
2024-07-12,4001,Revenue,0.0,2234.12,USD
2024-07-12,2200,Sales Tax Payable,0.0,184.31,USD
2024-07-12,5000,Cost of Goods Sold,1391.38,0.0,USD
2024-07-12,1200,Inventory,0.0,1391.38,USD
2024-07-12,1010,Cash,1045.1,0.0,USD
2024-07-12,4001,Revenue,0.0,965.45,USD
2024-07-12,2200,Sales Tax Payable,0.0,79.65,USD
2024-07-12,5000,Cost of Goods Sold,514.22,0.0,USD
2024-07-12,1200,Inventory,0.0,514.22,USD
2024-07-15,1010,Cash,1605.74,0.0,USD
2024-07-15,4001,Revenue,0.0,1483.36,USD
2024-07-15,2200,Sales Tax Payable,0.0,122.38,USD
2024-07-15,5000,Cost of Goods Sold,925.9,0.0,USD
2024-07-15,1200,Inventory,0.0,925.9,USD
2024-07-15,1010,Cash,1068.71,0.0,USD
2024-07-15,4001,Revenue,0.0,987.26,USD
2024-07-15,2200,Sales Tax Payable,0.0,81.45,USD
2024-07-15,5000,Cost of Goods Sold,527.65,0.0,USD
2024-07-15,1200,Inventory,0.0,527.65,USD
2024-07-15,1100,Accounts Receivable,751.4,0.0,USD
2024-07-15,4010,Service Revenue,0.0,751.4,USD
2024-07-15,1010,Cash,662.94,0.0,USD
2024-07-15,1100,Accounts Receivable,0.0,662.94,USD
2024-07-16,1010,Cash,500.65,0.0,USD
2024-07-16,4001,Revenue,0.0,462.49,USD
2024-07-16,2200,Sales Tax Payable,0.0,38.16,USD
2024-07-16,5000,Cost of Goods Sold,254.48,0.0,USD
2024-07-16,1200,Inventory,0.0,254.48,USD
2024-07-16,1010,Cash,4384.1,0.0,USD
2024-07-16,4001,Revenue,0.0,4049.98,USD
2024-07-16,2200,Sales Tax Payable,0.0,334.12,USD
2024-07-16,5000,Cost of Goods Sold,2309.08,0.0,USD
2024-07-16,1200,Inventory,0.0,2309.08,USD
2024-07-17,6600,Marketing Expense,511.24,0.0,USD
2024-07-17,1010,Cash,0.0,511.24,USD
2024-07-18,1010,Cash,1927.47,0.0,USD
2024-07-18,1100,Accounts Receivable,0.0,1927.47,USD
2024-07-19,1010,Cash,826.8,0.0,USD
2024-07-19,4001,Revenue,0.0,763.79,USD
2024-07-19,2200,Sales Tax Payable,0.0,63.01,USD
2024-07-19,5000,Cost of Goods Sold,487.07,0.0,USD
2024-07-19,1200,Inventory,0.0,487.07,USD
2024-07-22,1010,Cash,1210.16,0.0,USD
